PART_SK,P_PARTKEY,P_NAME,P_MFGR,P_BRAND,P_TYPE,P_SIZE,P_CONTAINER,P_RETAILPRICE,START_DATE,END_DATE,IS_CURRENT,RECORD_SOURCE
2192,1660,lemon deep pink indian puff,Manufacturer#4,Brand#45,MEDIUM BRUSHED NICKEL,38,SM CASE,1562.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2193,1661,metallic sky chiffon plum steel,Manufacturer#3,Brand#34,ECONOMY ANODIZED COPPER,41,SM PKG,1563.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2194,1662,black linen ghost coral magenta,Manufacturer#1,Brand#11,ECONOMY BRUSHED STEEL,34,MED PKG,1564.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2195,1663,yellow blue slate hot honeydew,Manufacturer#2,Brand#23,PROMO ANODIZED COPPER,2,WRAP PACK,1565.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2196,1664,antique brown tan red mint,Manufacturer#2,Brand#22,SMALL ANODIZED BRASS,31,MED CASE,1566.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2197,1665,seashell almond frosted medium blanched,Manufacturer#4,Brand#45,STANDARD BURNISHED BRASS,27,WRAP DRUM,1567.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2198,1666,chiffon saddle snow ghost blanched,Manufacturer#3,Brand#35,LARGE PLATED BRASS,24,WRAP PKG,1568.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2199,1667,pale firebrick cornflower cyan violet,Manufacturer#3,Brand#34,SMALL ANODIZED STEEL,23,LG BAG,1569.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2200,1668,pink azure ghost lemon linen,Manufacturer#2,Brand#25,PROMO PLATED COPPER,33,LG CAN,1570.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2201,1669,purple lace tomato plum grey,Manufacturer#1,Brand#12,SMALL ANODIZED BRASS,39,LG JAR,1571.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2202,1670,black tan metallic dark misty,Manufacturer#1,Brand#14,MEDIUM POLISHED TIN,49,WRAP CASE,1572.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2203,1671,pink pale light burlywood aquamarine,Manufacturer#2,Brand#25,PROMO ANODIZED COPPER,28,SM PACK,1573.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2204,1672,green medium salmon white papaya,Manufacturer#5,Brand#52,LARGE ANODIZED STEEL,41,MED CAN,1574.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2205,1673,rosy dodger puff maroon papaya,Manufacturer#2,Brand#22,MEDIUM ANODIZED TIN,7,MED PACK,1575.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2206,1674,chocolate indian lemon light magenta,Manufacturer#1,Brand#13,MEDIUM PLATED STEEL,38,MED BAG,1576.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2207,1675,antique orchid burlywood orange lime,Manufacturer#3,Brand#32,SMALL POLISHED TIN,45,MED PACK,1577.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2208,1676,blush tomato lace puff orchid,Manufacturer#4,Brand#45,MEDIUM BURNISHED BRASS,33,SM JAR,1578.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2209,1677,orchid indian pink slate snow,Manufacturer#3,Brand#32,MEDIUM BURNISHED COPPER,44,LG BOX,1579.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2210,1678,steel linen wheat peru lawn,Manufacturer#1,Brand#15,SMALL BRUSHED STEEL,20,SM DRUM,1580.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2211,1679,white blue bisque orchid puff,Manufacturer#3,Brand#34,MEDIUM POLISHED COPPER,38,JUMBO PKG,1581.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2212,1680,pink yellow lace green olive,Manufacturer#2,Brand#24,PROMO PLATED BRASS,18,SM BAG,1582.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2213,1681,pink beige salmon hot azure,Manufacturer#1,Brand#15,PROMO BRUSHED NICKEL,18,JUMBO CAN,1583.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2214,1682,lavender bisque light cream seashell,Manufacturer#3,Brand#31,SMALL ANODIZED COPPER,3,WRAP CASE,1584.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2215,1683,spring royal cyan tomato slate,Manufacturer#1,Brand#12,PROMO BRUSHED STEEL,34,LG BOX,1585.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2216,1684,wheat brown gainsboro green ghost,Manufacturer#2,Brand#23,LARGE BRUSHED NICKEL,26,LG JAR,1586.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2217,1685,frosted aquamarine sandy lace rosy,Manufacturer#3,Brand#34,ECONOMY BRUSHED COPPER,48,MED JAR,1587.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2218,1686,ivory smoke papaya turquoise purple,Manufacturer#2,Brand#21,MEDIUM BURNISHED STEEL,23,SM BAG,1588.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2219,1687,cream burnished steel royal lemon,Manufacturer#5,Brand#54,STANDARD POLISHED NICKEL,6,JUMBO PKG,1589.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2220,1688,chartreuse brown peach drab snow,Manufacturer#5,Brand#54,ECONOMY POLISHED NICKEL,22,MED JAR,1590.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2221,1689,moccasin gainsboro red frosted rosy,Manufacturer#2,Brand#22,LARGE BURNISHED STEEL,7,SM JAR,1591.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2222,1690,hot yellow navy spring metallic,Manufacturer#3,Brand#33,SMALL POLISHED NICKEL,34,JUMBO CASE,1592.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2223,1691,antique saddle almond lawn lemon,Manufacturer#5,Brand#55,PROMO BURNISHED BRASS,12,SM BOX,1593.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2224,1692,green drab puff honeydew cyan,Manufacturer#5,Brand#52,SMALL BRUSHED TIN,31,MED DRUM,1594.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2225,1693,wheat floral snow rose orchid,Manufacturer#2,Brand#21,LARGE BRUSHED BRASS,27,MED PKG,1595.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2226,1694,spring burlywood cornsilk saddle sienna,Manufacturer#3,Brand#31,STANDARD BURNISHED NICKEL,33,WRAP BAG,1596.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2227,1695,ghost maroon green khaki plum,Manufacturer#3,Brand#35,PROMO POLISHED BRASS,28,SM CAN,1597.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2228,1696,dark floral beige hot cornflower,Manufacturer#1,Brand#11,SMALL PLATED COPPER,46,SM DRUM,1598.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2229,1697,midnight moccasin blush royal black,Manufacturer#3,Brand#35,LARGE BURNISHED STEEL,44,WRAP BOX,1599.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2230,1698,purple black moccasin medium green,Manufacturer#3,Brand#33,PROMO BRUSHED BRASS,30,MED PACK,1600.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2231,1699,tan lemon goldenrod firebrick rose,Manufacturer#4,Brand#44,ECONOMY BRUSHED STEEL,26,LG BOX,1601.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2232,1700,blush beige goldenrod red yellow,Manufacturer#1,Brand#12,ECONOMY PLATED NICKEL,27,MED JAR,1602.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2233,1701,orchid blanched hot firebrick dark,Manufacturer#2,Brand#22,STANDARD PLATED COPPER,20,JUMBO BOX,1603.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2234,1702,indian cornflower cream rosy royal,Manufacturer#1,Brand#13,MEDIUM BRUSHED NICKEL,26,MED CASE,1604.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2235,1703,ghost gainsboro blush royal green,Manufacturer#2,Brand#22,ECONOMY PLATED BRASS,40,LG DRUM,1605.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2236,1704,almond smoke wheat seashell powder,Manufacturer#2,Brand#24,SMALL BURNISHED NICKEL,48,JUMBO CASE,1606.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2237,1705,floral pale cornflower metallic spring,Manufacturer#2,Brand#25,PROMO BURNISHED STEEL,18,WRAP PACK,1607.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2238,1706,mint dodger smoke coral tomato,Manufacturer#1,Brand#13,ECONOMY BRUSHED BRASS,7,JUMBO PKG,1608.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2239,1707,misty plum sienna powder tan,Manufacturer#5,Brand#51,LARGE POLISHED NICKEL,46,WRAP BAG,1609.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2240,1708,rose hot powder peach red,Manufacturer#2,Brand#21,ECONOMY BRUSHED COPPER,30,MED PACK,1610.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2241,1709,saddle royal lemon wheat lime,Manufacturer#5,Brand#55,LARGE ANODIZED COPPER,7,SM PACK,1611.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2242,1710,cornsilk khaki olive navy tan,Manufacturer#4,Brand#43,PROMO BURNISHED STEEL,3,JUMBO BOX,1612.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2243,1711,cornsilk burnished black blanched turquoise,Manufacturer#5,Brand#55,MEDIUM BRUSHED TIN,45,LG BAG,1613.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2244,1712,olive snow saddle lawn linen,Manufacturer#2,Brand#25,LARGE POLISHED STEEL,1,JUMBO CASE,1614.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2245,1713,blanched peach salmon chiffon azure,Manufacturer#2,Brand#24,PROMO BRUSHED STEEL,12,WRAP PACK,1615.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2246,1714,brown lime sky purple salmon,Manufacturer#3,Brand#31,MEDIUM POLISHED TIN,44,MED CAN,1616.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2247,1715,chiffon pink bisque yellow frosted,Manufacturer#4,Brand#44,ECONOMY PLATED COPPER,37,LG CASE,1617.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2248,1716,bisque navajo cream olive tan,Manufacturer#3,Brand#32,SMALL BRUSHED COPPER,12,WRAP DRUM,1618.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2249,1717,bisque misty firebrick lemon dodger,Manufacturer#3,Brand#33,SMALL BURNISHED TIN,21,MED JAR,1619.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2250,1718,mint deep frosted yellow cream,Manufacturer#2,Brand#24,STANDARD POLISHED NICKEL,14,WRAP JAR,1620.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2251,1719,lace cornflower spring pink plum,Manufacturer#5,Brand#52,ECONOMY POLISHED NICKEL,29,JUMBO JAR,1621.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2252,1720,rosy white blush ghost aquamarine,Manufacturer#3,Brand#35,ECONOMY ANODIZED NICKEL,1,WRAP CASE,1622.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2253,1721,spring pale navajo purple dodger,Manufacturer#1,Brand#15,ECONOMY BURNISHED STEEL,39,SM PACK,1623.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2254,1722,olive misty orange navy cream,Manufacturer#5,Brand#55,STANDARD PLATED TIN,44,WRAP CAN,1624.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2255,1723,wheat dim moccasin royal seashell,Manufacturer#5,Brand#55,LARGE BRUSHED TIN,50,WRAP PACK,1625.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2256,1724,dim orange dodger khaki light,Manufacturer#3,Brand#33,ECONOMY PLATED STEEL,34,WRAP CASE,1626.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2257,1725,frosted violet seashell linen sienna,Manufacturer#5,Brand#51,STANDARD ANODIZED BRASS,22,LG CAN,1627.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2258,1726,navy dim mint saddle floral,Manufacturer#3,Brand#35,LARGE PLATED COPPER,28,JUMBO JAR,1628.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2259,1727,dim puff frosted brown sky,Manufacturer#3,Brand#33,SMALL PLATED BRASS,6,WRAP CAN,1629.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2260,1728,lace sky gainsboro dark ivory,Manufacturer#5,Brand#55,SMALL POLISHED BRASS,10,LG PACK,1630.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2261,1729,burnished cornsilk chiffon plum forest,Manufacturer#3,Brand#33,SMALL BRUSHED COPPER,17,WRAP BAG,1631.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2262,1730,lavender grey chiffon gainsboro papaya,Manufacturer#1,Brand#13,ECONOMY BRUSHED COPPER,47,MED PACK,1632.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2263,1731,beige lemon forest lace plum,Manufacturer#3,Brand#32,ECONOMY PLATED STEEL,40,MED DRUM,1633.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2264,1732,peru tan white chocolate navy,Manufacturer#1,Brand#15,LARGE BURNISHED COPPER,6,LG DRUM,1634.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2265,1733,chiffon goldenrod grey light coral,Manufacturer#3,Brand#33,STANDARD PLATED NICKEL,8,WRAP DRUM,1635.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2266,1734,tan pink coral snow honeydew,Manufacturer#5,Brand#54,PROMO POLISHED NICKEL,42,LG CASE,1636.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2267,1735,white frosted maroon ghost yellow,Manufacturer#4,Brand#44,STANDARD PLATED TIN,7,JUMBO JAR,1637.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2268,1736,dim orange beige plum navy,Manufacturer#2,Brand#24,ECONOMY POLISHED NICKEL,38,SM PKG,1638.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2269,1737,puff bisque moccasin mint chiffon,Manufacturer#3,Brand#32,ECONOMY POLISHED BRASS,29,WRAP PKG,1639.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2270,1738,olive goldenrod magenta metallic lime,Manufacturer#5,Brand#52,LARGE ANODIZED NICKEL,4,WRAP CAN,1640.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2271,1739,honeydew saddle orange white sandy,Manufacturer#2,Brand#24,MEDIUM BURNISHED COPPER,47,JUMBO BOX,1641.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2272,1740,dim grey gainsboro chiffon aquamarine,Manufacturer#2,Brand#21,STANDARD BURNISHED TIN,16,WRAP CAN,1642.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2273,1741,dark violet medium frosted goldenrod,Manufacturer#5,Brand#52,SMALL ANODIZED STEEL,9,JUMBO BAG,1643.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2274,1742,powder rose lemon maroon papaya,Manufacturer#5,Brand#54,STANDARD BURNISHED BRASS,43,WRAP DRUM,1644.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2275,1743,blue spring grey bisque orange,Manufacturer#3,Brand#31,LARGE PLATED STEEL,30,JUMBO JAR,1645.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2276,1744,cream lavender black grey royal,Manufacturer#2,Brand#24,LARGE POLISHED BRASS,27,JUMBO BOX,1646.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2277,1745,burnished azure sienna navajo peru,Manufacturer#3,Brand#31,SMALL BURNISHED COPPER,24,MED PKG,1647.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2278,1746,forest lime maroon hot coral,Manufacturer#1,Brand#13,MEDIUM POLISHED NICKEL,37,WRAP DRUM,1648.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2279,1747,burnished peru lawn cyan sienna,Manufacturer#5,Brand#55,SMALL BURNISHED COPPER,28,LG CAN,1649.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2280,1748,smoke beige royal magenta lavender,Manufacturer#4,Brand#45,ECONOMY POLISHED STEEL,34,JUMBO CAN,1650.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2281,1749,burnished turquoise forest smoke plum,Manufacturer#3,Brand#32,LARGE BURNISHED COPPER,29,MED CASE,1651.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2282,1750,sandy pink turquoise magenta saddle,Manufacturer#2,Brand#23,SMALL PLATED NICKEL,44,JUMBO BAG,1652.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2283,1751,sienna pale royal cream midnight,Manufacturer#2,Brand#21,ECONOMY PLATED COPPER,24,SM CASE,1653.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2284,1752,pale cyan lawn medium smoke,Manufacturer#1,Brand#11,PROMO BRUSHED NICKEL,22,SM PACK,1654.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2285,1753,beige smoke slate steel lavender,Manufacturer#2,Brand#24,ECONOMY POLISHED TIN,50,MED PACK,1655.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2286,1754,tan gainsboro dim azure spring,Manufacturer#1,Brand#11,LARGE BURNISHED NICKEL,39,LG CASE,1656.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2287,1755,maroon mint drab deep white,Manufacturer#4,Brand#41,ECONOMY PLATED STEEL,43,LG PACK,1657.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2288,1756,powder olive turquoise plum tan,Manufacturer#5,Brand#52,ECONOMY POLISHED COPPER,10,WRAP CASE,1658.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2289,1757,dark moccasin snow lavender salmon,Manufacturer#4,Brand#43,ECONOMY BRUSHED BRASS,33,SM DRUM,1659.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2290,1758,gainsboro white medium spring navajo,Manufacturer#1,Brand#13,PROMO ANODIZED NICKEL,39,MED DRUM,1660.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2291,1759,dim spring tan turquoise dodger,Manufacturer#1,Brand#15,PROMO POLISHED TIN,43,SM BAG,1661.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2292,1760,floral metallic lawn deep sky,Manufacturer#2,Brand#22,STANDARD PLATED NICKEL,3,LG BOX,1662.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2293,1761,peru rose green metallic blanched,Manufacturer#4,Brand#41,STANDARD ANODIZED BRASS,42,SM JAR,1663.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2294,1762,medium chocolate dodger papaya slate,Manufacturer#3,Brand#34,SMALL BURNISHED COPPER,7,SM DRUM,1664.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2295,1763,turquoise wheat smoke puff steel,Manufacturer#2,Brand#22,LARGE BURNISHED TIN,36,SM BAG,1665.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2296,1764,misty indian blanched dark plum,Manufacturer#5,Brand#51,SMALL BRUSHED TIN,13,JUMBO BAG,1666.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2297,1765,saddle ivory lime papaya lace,Manufacturer#2,Brand#24,PROMO ANODIZED STEEL,50,JUMBO DRUM,1667.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2298,1766,pink plum sandy linen goldenrod,Manufacturer#3,Brand#33,MEDIUM BRUSHED TIN,18,JUMBO BOX,1668.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2299,1767,seashell deep peru puff coral,Manufacturer#4,Brand#42,ECONOMY POLISHED TIN,1,WRAP BOX,1669.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2300,1768,puff black seashell blush forest,Manufacturer#5,Brand#54,MEDIUM ANODIZED NICKEL,10,LG DRUM,1670.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2301,1769,ghost indian brown purple cyan,Manufacturer#5,Brand#55,LARGE BRUSHED NICKEL,9,WRAP DRUM,1671.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2302,1770,aquamarine snow powder cornsilk hot,Manufacturer#5,Brand#55,STANDARD PLATED TIN,24,WRAP PKG,1672.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2303,1771,ghost steel thistle honeydew pink,Manufacturer#4,Brand#42,MEDIUM PLATED NICKEL,2,WRAP JAR,1673.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2304,1772,dark hot grey peach black,Manufacturer#4,Brand#44,PROMO POLISHED STEEL,6,MED BAG,1674.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2305,1773,sandy turquoise indian steel tan,Manufacturer#5,Brand#52,LARGE ANODIZED TIN,12,MED JAR,1675.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2306,1774,khaki lavender rose tomato thistle,Manufacturer#4,Brand#45,LARGE PLATED STEEL,22,SM DRUM,1676.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2307,1775,white dim green aquamarine turquoise,Manufacturer#4,Brand#41,STANDARD ANODIZED STEEL,12,LG PKG,1677.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2308,1776,dark linen orange plum seashell,Manufacturer#2,Brand#24,PROMO PLATED NICKEL,13,JUMBO CAN,1678.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2309,1777,burnished black almond white violet,Manufacturer#3,Brand#33,ECONOMY PLATED STEEL,48,WRAP JAR,1679.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2310,1778,honeydew sky salmon misty lavender,Manufacturer#3,Brand#32,SMALL ANODIZED TIN,9,JUMBO DRUM,1680.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2311,1779,rose wheat cream chartreuse goldenrod,Manufacturer#5,Brand#53,LARGE PLATED BRASS,9,LG DRUM,1681.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2312,1780,linen metallic smoke sky puff,Manufacturer#3,Brand#31,STANDARD PLATED TIN,38,JUMBO JAR,1682.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2313,1781,black indian forest hot olive,Manufacturer#4,Brand#45,PROMO ANODIZED BRASS,11,WRAP CAN,1683.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2314,1782,firebrick seashell olive ivory mint,Manufacturer#5,Brand#51,STANDARD BURNISHED COPPER,19,WRAP JAR,1684.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2315,1783,honeydew yellow dodger midnight purple,Manufacturer#3,Brand#34,ECONOMY ANODIZED BRASS,30,WRAP PACK,1685.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2316,1784,dim blanched sienna indian sandy,Manufacturer#2,Brand#23,PROMO BRUSHED NICKEL,34,MED PKG,1686.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2317,1785,chocolate dim honeydew orange dodger,Manufacturer#3,Brand#33,SMALL BRUSHED STEEL,42,JUMBO CASE,1687.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2318,1786,floral brown burnished blue metallic,Manufacturer#3,Brand#34,STANDARD PLATED STEEL,11,MED PACK,1688.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2319,1787,lemon indian azure orange steel,Manufacturer#5,Brand#54,PROMO ANODIZED COPPER,38,LG CASE,1689.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2320,1788,dim hot bisque lime smoke,Manufacturer#3,Brand#31,PROMO PLATED STEEL,34,JUMBO BOX,1690.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
